nr. sessions,total km,km Z3-4,km Z5-T1-T2,km sprinting,strength training,hours alternative,perceived exertion,perceived trainingSuccess,perceived recovery,nr. sessions.1,total km.1,km Z3-4.1,km Z5-T1-T2.1,km sprinting.1,strength training.1,hours alternative.1,perceived exertion.1,perceived trainingSuccess.1,perceived recovery.1,nr. sessions.2,total km.2,km Z3-4.2,km Z5-T1-T2.2,km sprinting.2,strength training.2,hours alternative.2,perceived exertion.2,perceived trainingSuccess.2,perceived recovery.2,nr. sessions.3,total km.3,km Z3-4.3,km Z5-T1-T2.3,km sprinting.3,strength training.3,hours alternative.3,perceived exertion.3,perceived trainingSuccess.3,perceived recovery.3,nr. sessions.4,total km.4,km Z3-4.4,km Z5-T1-T2.4,km sprinting.4,strength training.4,hours alternative.4,perceived exertion.4,perceived trainingSuccess.4,perceived recovery.4,nr. sessions.5,total km.5,km Z3-4.5,km Z5-T1-T2.5,km sprinting.5,strength training.5,hours alternative.5,perceived exertion.5,perceived trainingSuccess.5,perceived recovery.5,nr. sessions.6,total km.6,km Z3-4.6,km Z5-T1-T2.6,km sprinting.6,strength training.6,hours alternative.6,perceived exertion.6,perceived trainingSuccess.6,perceived recovery.6,Athlete ID,injury,Date
1,14,0,0,0,0,0,0.26,0.69,0.31,1,12.4,0,2.4,0,0,0,0.57,0.26,0.69,1,19,0,0,0,0,0,0.25,0.54,0.56,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9,0,0,0,0,0,0.2,0.68,0.33,1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,2,0,1253
1,12.4,0,2.4,0,0,0,0.57,0.26,0.69,1,19,0,0,0,0,0,0.25,0.54,0.56,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9,0,0,0,0,0,0.2,0.68,0.33,1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1254
1,19,0,0,0,0,0,0.25,0.54,0.56,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9,0,0,0,0,0,0.2,0.68,0.33,1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,2,0,1255
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9,0,0,0,0,0,0.2,0.68,0.33,1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,2,0,1256
1,9,0,0,0,0,0,0.2,0.68,0.33,1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1257
1,16,8,0,0,0,0,0.54,0.42,0.57,1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,2,0,1258
1,13,0,0,0,0,0,0.22,0.69,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,2,0,1259
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,2,0,1260
1,15,4,0,0,0,0,0.25,0.69,0.27,1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,2,0,1261
1,9,0,0,0,0,0,0.25,0.62,0.27,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,2,0,1262
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,2,0,1263
1,8,3,0,0,0,0,0.16,0.7,0.27,1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1264
1,19,0,0,0,0,0,0.25,0.67,0.27,1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,2,0,1265
1,9,0,0,0,0,0,0.14,0.7,0.24,1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,2,0,1266
1,13,0,0,0,0,0,0.11,0.76,0.18,1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,2,0,1267
1,12,4,0,0,0,0,0.75,0.3,0.45,1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,2,0,1268
1,15,0,0,0,0,0,0.38,0.69,0.4,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1269
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,2,0,1270
1,14,0,0,0,0,0,0.32,0.64,0.25,1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1271
1,16,9,0,0,0,0,0.46,0.54,0.3,1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,2,0,1272
1,22,0,0,0,0,0,0.37,0.62,0.34,1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,2,0,1273
1,13,0,0,0,0,0,0.32,0.67,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,2,0,1274
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,2,0,1275
1,15,0,0,0,0,0,0.34,0.63,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,2,0,1276
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1277
1,15,0,0,0,0,0,0.34,0.54,0.32,1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1278
1,20,7,0,0,0,0,0.58,0.5,0.33,1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,2,0,1279
1,19,0,0,0,0,0,0.33,0.64,0.32,1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,2,0,1280
1,15,0,0,0,0,0,0.34,0.58,0.34,1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,2,0,1281
1,13.8,4.8,0,0,0,0,0.6,0.5,0.34,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,2,0,1282
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,2,0,1283
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,2,0,1284
1,19,0,0,0,0,0,0.18,0.66,0.36,1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1285
1,15,6,0,0,0,0,0.49,0.49,0.32,1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,2,0,1286
1,24,0,0,0,0,0,0.29,0.62,0.26,1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,2,0,1287
1,14,5,0,0,0,0,0.35,0.62,0.31,1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,2,0,1288
1,19,8,0,0,0,0,0.32,0.64,0.28,1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,2,0,1289
1,13,0,0,0,0,0,0.35,0.69,0.35,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,2,0,1290
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,2,0,1291
1,16,8,0,0,0,0,0.31,0.61,0.3,1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1292
1,12,0,0,0,0,0,0.34,0.59,0.58,1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,2,0,1293
1,22,0,0,0,0,0,0.34,0.58,0.27,1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,2,0,1294
1,13,0,0,0,0,0,0.32,0.55,0.28,1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,2,0,1295
1,17.2,7.2,0,0,0,0,0.34,0.67,0.29,1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1296
1,15,0,0,0,0,0,0.27,0.7,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,2,0,1297
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,2,0,1298
1,14,5,0,0,0,0,0.38,0.54,0.46,1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1299
1,17,6,0,0,0,0,0.55,0.6,0.38,1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1300
1,0,0,0,0,0,3.5,0.33,0.68,0.33,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,2,0,1301
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,2,0,1302
1,15,6,0,0,0,0,0.31,0.73,0.29,1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,2,0,1303
1,19,0,0,0,0,0,0.31,0.72,0.26,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,2,0,1304
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,2,0,1305
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1306
1,14,3,0,0,0,0,0.34,0.7,0.31,1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,2,0,1307
1,22,0,0,0,0,0,0.33,0.72,0.34,1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,2,0,1308
1,12,0,0,0,0,0,0.38,0.62,0.46,1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,2,0,1309
1,16,6,0,0,0,0,0.31,0.67,0.27,1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,2,0,1310
1,10,0,0,0,0,0,0.17,0.62,0.25,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,2,0,1311
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,2,0,1312
1,13,0,0,0,0,0,0.27,0.65,0.28,1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,2,0,1313
1,19,9,0,0,0,0,0.49,0.49,0.36,1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,2,0,1314
1,26,0,0,0,0,0,0.33,0.59,0.29,1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,2,0,1315
1,14,0,0,0,0,0,0.34,0.59,0.32,1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,1,16,10,0,0,0,0,0.49,0.57,0.41,2,0,1316
1,14,5,0,0,0,0,0.51,0.73,0.3,1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,1,16,10,0,0,0,0,0.49,0.57,0.41,1,6,0,0,0,0,0,0.29,0.67,0.36,2,0,1317
1,13,0,0,0,0,0,0.25,0.67,0.31,1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,1,16,10,0,0,0,0,0.49,0.57,0.41,1,6,0,0,0,0,0,0.29,0.67,0.36,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1318
1,13.8,0,4.8,0,0,0,0.71,0.29,0.48,1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,1,16,10,0,0,0,0,0.49,0.57,0.41,1,6,0,0,0,0,0,0.29,0.67,0.36,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.29,0.69,0.32,2,0,1319
1,13,0,0,0,0,0,0.18,0.63,0.38,1,6,0,0,0,0,0,0.05,0.61,0.3,1,16,10,0,0,0,0,0.49,0.57,0.41,1,6,0,0,0,0,0,0.29,0.67,0.36,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.29,0.69,0.32,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,0,1320
